trial_num,image_label,category,type,image_type,has_question,Image_Index,Image_Name,Filler_Index,Block,Part
99,C4_S6,4.0,study,target,False,Filler-255,,,1,study
100,C4_S10,4.0,study,target,False,Filler-4695,,,1,study
101,C4_S1,4.0,study,target,False,Filler-2169,,,1,study
102,C3_S23,3.0,study,target,False,Filler-4011,,,1,study
103,C3_S28,3.0,study,target,False,Filler-2826,,,1,study
104,C4_S5,4.0,study,target,False,Filler-5457,,,1,study
105,F5,,study,filler,True,fillers_images/nonhuman11.jpg,nonhuman11.jpg,5.0,1,study
106,C4_S24,4.0,study,target,False,Filler-2112,,,1,study
107,C4_S19,4.0,study,target,False,Filler-2160,,,1,study
108,C4_S22,4.0,study,target,False,Target-1083,,,1,study
109,C4_S16,4.0,study,target,False,Filler-1371,,,1,study
110,C4_S25,4.0,study,target,False,Filler-6178,,,1,study
111,C4_S20,4.0,study,target,False,Filler-549,,,1,study
112,C4_S27,4.0,study,target,False,Target-2175,,,1,study
113,C4_S17,4.0,study,target,False,Filler-1204,,,1,study
114,C4_S13,4.0,study,target,False,Target-935,,,1,study
115,C4_S28,4.0,study,target,False,Filler-109,,,1,study
116,C4_S23,4.0,study,target,False,Filler-117,,,1,study
117,C4_S29,4.0,study,target,False,Target-239,,,1,study
118,C4_S15,4.0,study,target,False,Target-1984,,,1,study
119,C4_S12,4.0,study,target,False,Filler-7554,,,1,study
120,C4_S14,4.0,study,target,False,Filler-4218,,,1,study
121,C4_S26,4.0,study,target,False,Filler-685,,,1,study
122,C4_S11,4.0,study,target,False,Filler-5283,,,1,study
123,C4_S21,4.0,study,target,False,Filler-7837,,,1,study
124,C4_S18,4.0,study,target,False,Filler-1266,,,1,study
125,C4_S30,4.0,study,target,False,Filler-3458,,,1,study
